Orbit Number,Down Orbits,Up Orbits,Labels,EQtime,,,
13948,1137_139480_20070212_001436_20070212_004751.pkl,1137_139481_20070212_010306_20070212_013653.pkl,1,12-02-2007 02:08,,,
13949,1137_139490_20070212_015206_20070212_022551.pkl,1137_139491_20070212_024036_20070212_031455.pkl,0,,,,
13950,1137_139500_20070212_032936_20070212_040423.pkl,1137_139501_20070212_041836_20070212_045351.pkl,1,12-02-2007 04:44,,,
13951,1137_139510_20070212_050736_20070212_054352.pkl,1137_139511_20070212_055636_20070212_063324.pkl,0,,,,
13952,1137_139520_20070212_064536_20070212_072325.pkl,1137_139521_20070212_073506_20070212_081325.pkl,0,,,,
13953,1137_139530_20070212_082436_20070212_090255.pkl,1137_139531_20070212_091406_20070212_095222.pkl,1,12-02-2007 10:35,,,
13954,1137_139540_20070212_100336_20070212_104152.pkl,1137_139541_20070212_105336_20070212_113121.pkl,1,12-02-2007 10:35,,,
13955,1137_139550_20070212_114336_20070212_122024.pkl,1137_139551_20070212_123336_20070212_130921.pkl,1,12-02-2007 12:45,,,
13956,1137_139560_20070212_132306_20070212_135824.pkl,1137_139561_20070212_141236_20070212_144725.pkl,0,,,,
13957,1137_139570_20070212_150136_20070212_153551.pkl,1137_139571_20070212_155106_20070212_162455.pkl,0,,,,
13958,1137_139580_20070212_163936_20070212_171322.pkl,1137_139581_20070212_172836_20070212_180154.pkl,0,,,,
13959,1137_139590_20070212_181706_20070212_185025.pkl,1137_139591_20070212_190536_20070212_193853.pkl,0,,,,
13960,1137_139600_20070212_195406_20070212_202722.pkl,1137_139601_20070212_204236_20070212_211553.pkl,0,,,,
13961,1137_139610_20070212_213106_20070212_220423.pkl,1137_139611_20070212_221936_20070212_225251.pkl,0,,,,
13962,1137_139620_20070212_230806_20070212_234121.pkl,1137_139621_20070212_235636_20070213_002951.pkl,1,13-02-2007 00:58,,,
13963,1137_139630_20070213_004506_20070213_011824.pkl,1137_139631_20070213_013336_20070213_020725.pkl,0,,,,
13964,1137_139640_20070213_022236_20070213_025624.pkl,1137_139641_20070213_031106_20070213_034551.pkl,0,,,,
13965,1137_139650_20070213_040006_20070213_043523.pkl,1137_139651_20070213_044906_20070213_052453.pkl,0,,,,
13966,1137_139660_20070213_053806_20070213_061452.pkl,1137_139661_20070213_062706_20070213_070454.pkl,0,,,,
13967,1137_139670_20070213_071636_20070213_075423.pkl,1137_139671_20070213_080606_20070213_084424.pkl,0,,,,
13968,1137_139680_20070213_085536_20070213_093355.pkl,1137_139681_20070213_094506_20070213_102325.pkl,1,13-02-2007 10:56,,,
13969,1137_139690_20070213_103506_20070213_111251.pkl,1137_139691_20070213_112506_20070213_120152.pkl,0,,,,
13970,1137_139700_20070213_121436_20070213_125051.pkl,1137_139701_20070213_130436_20070213_133954.pkl,0,,,,
13971,1137_139710_20070213_135406_20070213_142851.pkl,1137_139711_20070213_144336_20070213_151750.pkl,1,13-02-2007 14:56,,,
13972,1137_139720_20070213_153236_20070213_160622.pkl,1137_139721_20070213_162136_20070213_165454.pkl,0,,,,
13997,1137_139970_20070215_081806_20070215_085655.pkl,1137_139971_20070215_090806_20070215_094622.pkl,1,15-02-2007 10:23,,,
13998,1137_139980_20070215_095736_20070215_103552.pkl,1137_139981_20070215_104736_20070215_112454.pkl,1,15-02-2007 10:27,,,
13999,1137_139990_20070215_113706_20070215_121423.pkl,1137_139991_20070215_122706_20070215_130321.pkl,0,,,,
14000,1137_140000_20070215_131636_20070215_135223.pkl,1137_140001_20070215_140606_20070215_144052.pkl,0,,,,
14001,1137_140010_20070215_145536_20070215_152952.pkl,1137_140011_20070215_154436_20070215_161822.pkl,1,15-02-2007 16:27,,,
14002,1137_140020_20070215_163336_20070215_170722.pkl,1137_140021_20070215_172236_20070215_175554.pkl,1,15-02-2007 18:29,,,
14003,1137_140030_20070215_181106_20070215_184424.pkl,1137_140031_20070215_185936_20070215_193255.pkl,0,,,,
14004,1137_140040_20070215_194806_20070215_202122.pkl,1137_140041_20070215_203636_20070215_210955.pkl,0,,,,
14005,1137_140050_20070215_212106_20070215_215822.pkl,1137_140051_20070215_221336_20070215_224651.pkl,0,,,,
14006,1137_140060_20070215_230136_20070215_233523.pkl,1137_140061_20070215_235036_20070216_002350.pkl,1,16-02-2007 01:15,,,
14007,1137_140070_20070216_003906_20070216_011223.pkl,1137_140071_20070216_012736_20070216_020122.pkl,1,16-02-2007 01:15,,,
14009,1137_140090_20070216_035406_20070216_042923.pkl,1137_140091_20070216_044306_20070216_051851.pkl,0,,,,
14010,1137_140100_20070216_053206_20070216_060823.pkl,1137_140101_20070216_062106_20070216_070221.pkl,0,,,,
14011,1137_140110_20070216_071006_20070216_074822.pkl,1137_140111_20070216_075936_20070216_083754.pkl,1,16-02-2007 08:29,,,
14013,1137_140130_20070216_102836_20070216_110625.pkl,1137_140131_20070216_111836_20070216_115551.pkl,0,,,,
14014,1137_140140_20070216_120836_20070216_124451.pkl,1137_140141_20070216_125806_20070216_133353.pkl,0,,,,
14015,1137_140150_20070216_134736_20070216_142252.pkl,1137_140151_20070216_143706_20070216_151123.pkl,0,,,,
14016,1137_140160_20070216_152606_20070216_160021.pkl,1137_140161_20070216_161540_20070216_164855.pkl,0,,,,
14017,1137_140170_20070216_170406_20070216_173753.pkl,1137_140171_20070216_175306_20070216_182622.pkl,0,,,,
14018,1137_140180_20070216_184136_20070216_191453.pkl,1137_140181_20070216_193006_20070216_200323.pkl,0,,,,
14019,1137_140190_20070216_201806_20070216_205152.pkl,1137_140191_20070216_210636_20070216_213952.pkl,0,,,,
14024,1137_140240_20070217_042436_20070217_050024.pkl,1137_140241_20070217_051336_20070217_054953.pkl,0,,,,
14025,1137_140250_20070217_060236_20070217_063955.pkl,1137_140251_20070217_065136_20070217_073322.pkl,1,17-02-2007 07:43,,,
14026,1137_140260_20070217_074106_20070217_081923.pkl,1137_140261_20070217_083036_20070217_090923.pkl,1,17-02-2007 09:18,,,
14028,1137_140280_20070217_110006_20070217_113724.pkl,1137_140281_20070217_114936_20070217_122622.pkl,1,17-02-2007 12:24,,,
14030,1137_140300_20070217_141836_20070217_145324.pkl,1137_140301_20070217_150806_20070217_154155.pkl,0,,,,
14031,1137_140310_20070217_155706_20070217_163054.pkl,1137_140311_20070217_164606_20070217_171925.pkl,0,,,,
14032,1137_140320_20070217_173436_20070217_180751.pkl,1137_140321_20070217_182306_20070217_185622.pkl,0,,,,
14033,1137_140330_20070217_191136_20070217_194451.pkl,1137_140331_20070217_200006_20070217_203325.pkl,0,,,,
14034,1137_140340_20070217_204436_20070217_212155.pkl,1137_140341_20070217_213706_20070217_221022.pkl,0,,,,
14035,1137_140350_20070217_222536_20070217_225851.pkl,1137_140351_20070217_231406_20070217_234721.pkl,1,17-02-2007 23:41,,,
14036,1137_140360_20070218_000236_20070218_003551.pkl,1137_140361_20070218_005106_20070218_012454.pkl,0,,,,
14037,1137_140370_20070218_013936_20070218_021351.pkl,1137_140371_20070218_022836_20070218_030253.pkl,0,,,,
14038,1137_140380_20070218_031736_20070218_035154.pkl,1137_140381_20070218_040606_20070218_044123.pkl,0,,,,
14039,1137_140390_20070218_045506_20070218_053123.pkl,1137_140391_20070218_054406_20070218_062452.pkl,0,,,,
14040,1137_140400_20070218_063336_20070218_071055.pkl,1137_140401_20070218_072236_20070218_080052.pkl,0,,,,
14041,1137_140410_20070218_081206_20070218_085024.pkl,1137_140411_20070218_090136_20070218_094025.pkl,0,,,,
14042,1137_140420_20070218_095136_20070218_102924.pkl,1137_140421_20070218_104106_20070218_111854.pkl,1,18-02-2007 10:45,,,
14043,1137_140430_20070218_113106_20070218_120754.pkl,1137_140431_20070218_122106_20070218_125650.pkl,1,18-02-2007 13:39,,,
14044,1137_140440_20070218_131036_20070218_134553.pkl,1137_140441_20070218_140006_20070218_143452.pkl,1,18-02-2007 13:39,,,
14045,1137_140450_20070218_144936_20070218_152354.pkl,1137_140451_20070218_153836_20070218_161222.pkl,0,,,,
14048,1137_140480_20070218_194206_20070218_201525.pkl,1137_140481_20070218_203036_20070218_210353.pkl,1,18-02-2007 21:05,,,
14049,1137_140490_20070218_211906_20070218_215222.pkl,1137_140491_20070218_220706_20070218_224053.pkl,0,,,,
14051,1137_140510_20070219_003306_20070219_010622.pkl,1137_140511_20070219_012136_20070219_015523.pkl,1,19-02-2007 02:33,,,
14052,1137_140520_20070219_021006_20070219_024422.pkl,1137_140521_20070219_025906_20070219_033322.pkl,0,,,,
14053,1137_140530_20070219_034806_20070219_042251.pkl,1137_140531_20070219_043636_20070219_051222.pkl,1,19-02-2007 04:55,,,
14054,1137_140540_20070219_052536_20070219_060223.pkl,1137_140541_20070219_061506_20070219_065222.pkl,0,,,,
14055,1137_140550_20070219_070406_20070219_074152.pkl,1137_140551_20070219_075336_20070219_083152.pkl,0,,,,
14056,1137_140560_20070219_084306_20070219_092122.pkl,1137_140561_20070219_093236_20070219_101052.pkl,0,,,,
14057,1137_140570_20070219_102236_20070219_110025.pkl,1137_140571_20070219_111236_20070219_114952.pkl,1,19-02-2007 11:13,,,
14058,1137_140580_20070219_120206_20070219_123854.pkl,1137_140581_20070219_125206_20070219_132754.pkl,1,19-02-2007 14:14,,,
14059,1137_140590_20070219_134136_20070219_141623.pkl,1137_140591_20070219_143106_20070219_150523.pkl,1,19-02-2007 14:14,,,
14060,1137_140600_20070219_152006_20070219_155421.pkl,1137_140601_20070219_160906_20070219_164252.pkl,0,,,,
14061,1137_140610_20070219_165806_20070219_173124.pkl,1137_140611_20070219_174636_20070219_182022.pkl,0,,,,
14062,1137_140620_20070219_183536_20070219_190852.pkl,1137_140621_20070219_192406_20070219_195723.pkl,1,19-02-2007 19:24,,,
14063,1137_140630_20070219_201206_20070219_204523.pkl,1137_140631_20070219_210036_20070219_213352.pkl,0,,,,
14069,1137_140690_20070220_055636_20070220_063322.pkl,1137_140691_20070220_064536_20070220_072323.pkl,1,20-02-2007 08:04,,,
14070,1137_140700_20070220_073506_20070220_081321.pkl,1137_140701_20070220_082436_20070220_090254.pkl,1,20-02-2007 08:04,,,
14071,1137_140710_20070220_091406_20070220_095222.pkl,1137_140711_20070220_100406_20070220_104155.pkl,0,,,,
14075,1137_140750_20070220_155106_20070220_162453.pkl,1137_140751_20070220_163936_20070220_171325.pkl,0,,,,
14076,1137_140760_20070220_172836_20070220_180151.pkl,1137_140761_20070220_181706_20070220_185022.pkl,0,,,,
14077,1137_140770_20070220_190536_20070220_193853.pkl,1137_140771_20070220_195406_20070220_202725.pkl,0,,,,
14078,1137_140780_20070220_204236_20070220_211553.pkl,1137_140781_20070220_213106_20070220_220421.pkl,0,,,,
14079,1137_140790_20070220_221936_20070220_225251.pkl,1137_140791_20070220_230806_20070220_234121.pkl,1,20-02-2007 23:12,,,
14080,1137_140800_20070220_235636_20070221_002955.pkl,1137_140801_20070221_004506_20070221_011854.pkl,0,,,,
14081,1137_140810_20070221_013336_20070221_020722.pkl,1137_140811_20070221_022236_20070221_025651.pkl,1,21-02-2007 02:19,,,
14082,1137_140820_20070221_031106_20070221_034551.pkl,1137_140821_20070221_040006_20070221_043522.pkl,1,21-02-2007 04:41,,,
14083,1137_140830_20070221_044906_20070221_052454.pkl,1137_140831_20070221_053806_20070221_061454.pkl,0,,,,
14084,1137_140840_20070221_062706_20070221_070454.pkl,1137_140841_20070221_071636_20070221_075421.pkl,0,,,,
14085,1137_140850_20070221_080606_20070221_084424.pkl,1137_140851_20070221_085536_20070221_093354.pkl,0,,,,
14086,1137_140860_20070221_094506_20070221_102322.pkl,1137_140861_20070221_103506_20070221_111254.pkl,1,21-02-2007 11:05,,,
14087,1137_140870_20070221_112506_20070221_120153.pkl,1137_140871_20070221_121436_20070221_125052.pkl,0,,,,
14088,1137_140880_20070221_130436_20070221_133953.pkl,1137_140881_20070221_135406_20070221_142855.pkl,0,,,,
14089,1137_140890_20070221_144306_20070221_151754.pkl,1137_140891_20070221_153236_20070221_160622.pkl,0,,,,
14092,1137_140920_20070221_193606_20070221_200925.pkl,1137_140921_20070221_202436_20070221_205753.pkl,0,,,,
14093,1137_140930_20070221_211236_20070221_214551.pkl,1137_140931_20070221_220106_20070221_223422.pkl,0,,,,
14094,1137_140940_20070221_224936_20070221_232251.pkl,1137_140941_20070221_233806_20070222_001153.pkl,0,,,,
14095,1137_140950_20070222_002636_20070222_010022.pkl,1137_140951_20070222_011536_20070222_014923.pkl,0,,,,
14096,1137_140960_20070222_020406_20070222_023821.pkl,1137_140961_20070222_025306_20070222_032721.pkl,1,22-02-2007 03:20,,,
14097,1137_140970_20070222_034136_20070222_041651.pkl,1137_140971_20070222_043036_20070222_050622.pkl,0,,,,
14098,1137_140980_20070222_051936_20070222_055554.pkl,1137_140981_20070222_060836_20070222_064552.pkl,1,22-02-2007 07:33,,,
14099,1137_140990_20070222_065806_20070222_073552.pkl,1137_140991_20070222_074706_20070222_082553.pkl,1,22-02-2007 07:33,,,
14100,1137_141000_20070222_083636_20070222_091522.pkl,1137_141001_20070222_092636_20070222_100454.pkl,0,,,,
14101,1137_141010_20070222_101606_20070222_105424.pkl,1137_141011_20070222_110606_20070222_114323.pkl,0,,,,
14102,1137_141020_20070222_115606_20070222_123221.pkl,1137_141021_20070222_124536_20070222_132121.pkl,0,,,,
14103,1137_141030_20070222_133536_20070222_141021.pkl,1137_141031_20070222_142506_20070222_145922.pkl,0,,,,
14104,1137_141040_20070222_151406_20070222_154822.pkl,1137_141041_20070222_160306_20070222_163652.pkl,0,,,,
14105,1137_141050_20070222_165206_20070222_172523.pkl,1137_141051_20070222_174036_20070222_181355.pkl,0,,,,
14106,1137_141060_20070222_182906_20070222_190225.pkl,1137_141061_20070222_191736_20070222_195124.pkl,0,,,,
14107,1137_141070_20070222_200606_20070222_203921.pkl,1137_141071_20070222_205436_20070222_212752.pkl,1,22-02-2007 21:35,,,
14112,1137_141120_20070223_041236_20070223_044755.pkl,1137_141121_20070223_050106_20070223_053722.pkl,0,,,,
14113,1137_141130_20070223_055036_20070223_062725.pkl,1137_141131_20070223_063636_20070223_071655.pkl,1,23-02-2007 07:12,,,
14114,1137_141140_20070223_072836_20070223_080653.pkl,1137_141141_20070223_081806_20070223_085653.pkl,0,,,,
14115,1137_141150_20070223_090736_20070223_094623.pkl,1137_141151_20070223_095736_20070223_103554.pkl,0,,,,
14120,1137_141200_20070223_172236_20070223_175554.pkl,1137_141201_20070223_181106_20070223_184422.pkl,0,,,,
14121,1137_141210_20070223_185936_20070223_193252.pkl,1137_141211_20070223_194806_20070223_202124.pkl,1,23-02-2007 19:55,,,
14122,1137_141220_20070223_203336_20070223_211251.pkl,1137_141221_20070223_212510_20070223_215822.pkl,0,,,,
14123,1137_141230_20070223_221336_20070223_224651.pkl,1137_141231_20070223_230206_20070223_233520.pkl,0,,,,
14124,1137_141240_20070223_235036_20070224_002351.pkl,1137_141241_20070224_003906_20070224_011221.pkl,1,24-02-2007 01:53,,,
14125,1137_141250_20070224_012736_20070224_020122.pkl,1137_141251_20070224_021636_20070224_025023.pkl,1,24-02-2007 01:53,,,
14126,1137_141260_20070224_030506_20070224_033951.pkl,1137_141261_20070224_035406_20070224_042921.pkl,1,24-02-2007 04:05,,,
14128,1137_141280_20070224_062106_20070224_065824.pkl,1137_141281_20070224_071006_20070224_074824.pkl,1,24-02-2007 07:33,,,
14129,1137_141290_20070224_075936_20070224_083751.pkl,1137_141291_20070224_084906_20070224_092752.pkl,0,,,,
14130,1137_141300_20070224_093906_20070224_101722.pkl,1137_141301_20070224_102836_20070224_110623.pkl,1,24-02-2007 10:31,,,
14131,1137_141310_20070224_111836_20070224_115552.pkl,1137_141311_20070224_120836_20070224_124453.pkl,1,24-02-2007 13:33,,,
14132,1137_141320_20070224_125806_20070224_133352.pkl,1137_141321_20070224_134736_20070224_142255.pkl,1,24-02-2007 13:33,,,
14133,1137_141330_20070224_143706_20070224_151121.pkl,1137_141331_20070224_152636_20070224_160025.pkl,1,24-02-2007 16:19,,,
14134,1137_141340_20070224_161536_20070224_164854.pkl,1137_141341_20070224_170406_20070224_173752.pkl,0,,,,
14135,1137_141350_20070224_175306_20070224_182621.pkl,1137_141351_20070224_184136_20070224_191452.pkl,1,24-02-2007 18:51,,,
14136,1137_141360_20070224_193006_20070224_200322.pkl,1137_141361_20070224_201836_20070224_205152.pkl,0,,,,
14137,1137_141370_20070224_210336_20070224_214252.pkl,1137_141371_20070224_215506_20070224_222825.pkl,0,,,,
14138,1137_141380_20070224_224336_20070224_231651.pkl,1137_141381_20070224_233206_20070225_000521.pkl,1,24-02-2007 23:43,,,
14139,1137_141390_20070225_002036_20070225_005424.pkl,1137_141391_20070225_010936_20070225_014251.pkl,1,25-02-2007 01:18,,,
14140,1137_141400_20070225_015806_20070225_023152.pkl,1137_141401_20070225_024706_20070225_032125.pkl,0,,,,
14141,1137_141410_20070225_033536_20070225_041022.pkl,1137_141411_20070225_042436_20070225_050022.pkl,0,,,,
14142,1137_141420_20070225_051336_20070225_054953.pkl,1137_141421_20070225_060236_20070225_064252.pkl,0,,,,
14143,1137_141430_20070225_065136_20070225_072925.pkl,1137_141431_20070225_074106_20070225_081924.pkl,0,,,,
14144,1137_141440_20070225_083036_20070225_090925.pkl,1137_141441_20070225_092006_20070225_095853.pkl,0,,,,
14145,1137_141450_20070225_101006_20070225_104755.pkl,1137_141451_20070225_110006_20070225_113723.pkl,1,25-02-2007 11:19,,,
14146,1137_141460_20070225_114936_20070225_122624.pkl,1137_141461_20070225_123936_20070225_131521.pkl,0,,,,
14147,1137_141470_20070225_132906_20070225_140424.pkl,1137_141471_20070225_141836_20070225_145324.pkl,1,25-02-2007 14:32,,,
14148,1137_141480_20070225_150806_20070225_154152.pkl,1137_141481_20070225_155706_20070225_163052.pkl,0,,,,
14151,1137_141510_20070225_200006_20070225_203325.pkl,1137_141511_20070225_204836_20070225_212152.pkl,1,25-02-2007 20:47,,,
14152,1137_141520_20070225_213406_20070225_221322.pkl,1137_141521_20070225_222536_20070225_225851.pkl,0,,,,
14153,1137_141530_20070225_231406_20070225_234721.pkl,1137_141531_20070226_000236_20070226_003550.pkl,1,26-02-2007 00:19,,,
14154,1137_141540_20070226_005106_20070226_012454.pkl,1137_141541_20070226_014006_20070226_021352.pkl,0,,,,
14155,1137_141550_20070226_022836_20070226_030251.pkl,1137_141551_20070226_031736_20070226_035151.pkl,1,26-02-2007 03:33,,,
14156,1137_141560_20070226_040606_20070226_044121.pkl,1137_141561_20070226_045506_20070226_053121.pkl,0,,,,
14157,1137_141570_20070226_054406_20070226_062051.pkl,1137_141571_20070226_063336_20070226_071351.pkl,0,,,,
14158,1137_141580_20070226_072236_20070226_080052.pkl,1137_141581_20070226_081206_20070226_085024.pkl,1,26-02-2007 08:48,,,
14159,1137_141590_20070226_090136_20070226_094022.pkl,1137_141591_20070226_095136_20070226_102921.pkl,0,,,,
14162,1137_141620_20070226_140006_20070226_143454.pkl,1137_141621_20070226_144936_20070226_152353.pkl,0,,,,
14163,1137_141630_20070226_153836_20070226_161224.pkl,1137_141631_20070226_162736_20070226_170123.pkl,1,26-02-2007 17:58,,,
14164,1137_141640_20070226_171636_20070226_174953.pkl,1137_141641_20070226_180506_20070226_183823.pkl,1,26-02-2007 17:58,,,
14165,1137_141650_20070226_185336_20070226_192653.pkl,1137_141651_20070226_194206_20070226_201522.pkl,1,26-02-2007 20:56,,,
14166,1137_141660_20070226_202736_20070226_210651.pkl,1137_141661_20070226_211906_20070226_215224.pkl,1,26-02-2007 20:56,,,
14167,1137_141670_20070226_220706_20070226_224021.pkl,1137_141671_20070226_225536_20070226_232923.pkl,1,26-02-2007 23:49,,,
14168,1137_141680_20070226_234406_20070227_001753.pkl,1137_141681_20070227_003306_20070227_010621.pkl,1,27-02-2007 00:44,,,
14169,1137_141690_20070227_012136_20070227_015524.pkl,1137_141691_20070227_021006_20070227_024423.pkl,0,,,,
14170,1137_141700_20070227_025906_20070227_033322.pkl,1137_141701_20070227_034806_20070227_042254.pkl,1,27-02-2007 03:47,,,
